Date,Total.Streams,Abreviatted
2019-12-10,88482748,US
2019-12-11,88170908,US
2019-12-12,89366534,US
2019-12-13,103597412,US
2019-12-14,97166135,US
2019-12-15,86383894,US
2019-12-16,89825665,US
2019-12-17,90084115,US
2019-12-18,90492563,US
2019-12-19,90828078,US
2019-12-20,95722862,US
2019-12-21,92487814,US
2019-12-22,84303003,US
2019-12-23,93677706,US
2019-12-24,114704505,US
2019-12-25,129478247,US
2019-12-26,75196406,US
2019-12-27,85783835,US
2019-12-28,79086981,US
2019-12-29,71362304,US
2019-12-30,76410347,US
2019-12-31,82725129,US
2020-01-01,75316768,US
2020-01-02,76333224,US
2020-01-03,82648572,US
2020-01-04,77809956,US
2020-01-05,71308478,US
2020-01-06,80418185,US
2020-01-07,82244789,US
2020-01-08,82987408,US
2020-01-09,83050438,US
2020-01-10,96313767,US
2020-01-11,88392483,US
2020-01-12,80203793,US
2020-01-13,87371297,US
2020-01-14,89534248,US
2020-01-15,89866830,US
2020-01-16,89126129,US
2020-01-17,125903227,US
2020-01-18,106603350,US
2020-01-19,87738010,US
2020-01-20,90541287,US
2020-01-21,94247830,US
2020-01-22,91165096,US
2020-01-23,92285190,US
2020-01-24,94134012,US
2020-01-25,86402801,US
2020-01-26,77209756,US
2020-01-27,84605779,US
2020-01-28,87185845,US
2020-01-29,86777953,US
2020-01-30,86914975,US
2020-01-31,93688355,US
2020-02-01,86842591,US
2020-02-02,78292165,US
2020-02-03,77378070,US
2020-02-04,82043193,US
2020-02-05,80928120,US
2020-02-06,80963408,US
2020-02-07,87845520,US
2020-02-08,82519523,US
2020-02-09,73938568,US
2020-02-10,79040621,US
2020-02-11,81968134,US
2020-02-12,81807452,US
2020-02-13,82175798,US
2020-02-14,105702069,US
2020-02-15,88901425,US
2020-02-16,76567917,US
2020-02-17,80412696,US
2020-02-18,81621671,US
2020-02-19,84513593,US
2020-02-20,83247345,US
2020-02-21,91990269,US
2020-02-22,84646147,US
2020-02-23,75617973,US
2020-02-24,81145531,US
2020-02-25,81830072,US
2020-02-26,81734898,US
2020-02-27,81811666,US
2020-02-28,94337878,US
2020-02-29,96882103,US
2020-03-01,83787651,US
2020-03-02,88244408,US
2020-03-03,89383202,US
2020-03-04,88073789,US
2020-03-05,88075115,US
2020-03-06,121154630,US
2020-03-07,107886391,US
2020-03-08,91215520,US
2020-03-09,95009204,US
2020-03-10,91975028,US
2020-03-11,88579160,US
2020-03-12,85034897,US
2020-03-13,104445014,US
2020-03-14,91030248,US
2020-03-15,79926995,US
2020-03-16,79803715,US
2020-03-17,77407199,US
2020-03-18,75820688,US
2020-03-19,74900230,US
2020-03-20,95986942,US
2020-03-21,84216721,US
2020-03-22,76831141,US
2020-03-23,78667865,US
2020-03-24,78308183,US
2020-03-25,76538639,US
2020-03-26,76622298,US
2020-03-27,83602881,US
2020-03-28,74611334,US
2020-03-29,70098436,US
2020-03-30,75450039,US
2020-03-31,73277126,US
2020-04-01,73776016,US
2020-04-02,74043559,US
2020-04-03,80456857,US
2020-04-04,74096505,US
2020-04-05,69387693,US
2020-04-06,74463085,US
2020-04-07,74427598,US
2020-04-08,73557151,US
2020-04-09,71216927,US
2020-04-10,74711591,US
2020-04-11,72033336,US
2020-04-12,63733631,US
2020-04-13,67246836,US
2020-04-14,71306558,US
2020-04-15,70801428,US
2020-04-16,72000809,US
2020-04-17,84942083,US
2020-04-18,75162928,US
2020-04-19,68736908,US
2020-04-20,71859494,US
2020-04-21,71498138,US
2020-04-22,70873858,US
2020-04-23,69027979,US
2020-04-24,78493536,US
2020-04-25,75955472,US
2020-04-26,69050855,US
2020-04-27,72046476,US
2020-04-28,73249212,US
2020-04-29,72191502,US
2020-04-30,73427133,US
2020-05-01,99879630,US
2020-05-02,87630815,US
2020-05-03,76534861,US
2020-05-04,75999189,US
2020-05-05,74618976,US
2020-05-06,72266380,US
2020-05-07,71479460,US
2020-05-08,83590576,US
2020-05-09,77483733,US
2020-05-10,69529739,US
2020-05-11,72870196,US
2020-05-12,73746638,US
2020-05-13,74077063,US
2020-05-14,73324847,US
2020-05-15,87946751,US
2020-05-16,79488481,US
2020-05-17,69375089,US
2020-05-18,71345861,US
2020-05-19,72956177,US
2020-05-20,73423311,US
2020-05-21,74237324,US
2020-05-22,85224640,US
2020-05-23,77658335,US
2020-05-24,70778198,US
2020-05-25,69843401,US
2020-05-26,71815808,US
2020-05-27,71728901,US
2020-05-28,71637865,US
2020-05-29,84181401,US
2020-05-30,76997181,US
2020-05-31,67147869,US
2020-06-01,68217105,US
2020-06-02,69751972,US
2020-06-03,69601939,US
2020-06-04,70804785,US
2020-06-05,72153272,US
2020-06-06,70641509,US
2020-06-07,64824055,US
2020-06-08,67942505,US
2020-06-09,67869456,US
2020-06-10,68377779,US
2020-06-11,69292718,US
2020-06-12,76882760,US
2020-06-13,74189647,US
2020-06-14,67552239,US
2020-06-15,69336797,US
2020-06-16,70388876,US
2020-06-17,71640021,US
2020-06-18,71380613,US
2020-06-19,74660476,US
2020-06-20,71191742,US
2020-06-21,64206919,US
2020-06-22,67080067,US
2020-06-23,69131311,US
2020-06-24,69972310,US
2020-06-25,71025089,US
2020-06-26,75096472,US
2020-06-27,71696420,US
2020-06-28,66277673,US
2020-06-29,68340256,US
2020-06-30,69839315,US
2020-07-01,70951077,US
2020-07-02,72613539,US
2020-07-03,84245846,US
2020-07-04,79580311,US
2020-07-05,68118159,US
2020-07-06,71037982,US
2020-07-07,72790313,US
2020-07-08,72501389,US
2020-07-09,72832607,US
2020-07-10,117962835,US
2020-07-11,99308545,US
2020-07-12,84914486,US
2020-07-13,86151126,US
2020-07-14,86412986,US
2020-07-15,83501624,US
2020-07-16,81586061,US
2020-07-17,86916615,US
2020-07-18,81846911,US
2020-07-19,73809069,US
2020-07-20,76523225,US
2020-07-21,76057906,US
2020-07-22,75348331,US
2020-07-23,79398577,US
2020-07-24,127093636,US
2020-07-25,101709330,US
2020-07-26,86683300,US
2020-07-27,90243078,US
2020-07-28,87982238,US
2020-07-29,85257810,US
2020-07-30,83585899,US
2020-07-31,87554999,US
2020-08-01,81285881,US
2020-08-02,73161303,US
2020-08-03,77384250,US
2020-08-04,75783090,US
2020-08-05,75524146,US
2020-08-06,75093031,US
2020-08-07,82897308,US
2020-08-08,78229686,US
2020-08-09,71710891,US
2020-08-10,74508299,US
2020-08-11,76003602,US
2020-08-12,76671264,US
2020-08-13,76308539,US
2020-08-14,85216481,US
2020-08-15,80165621,US
2020-08-16,73191212,US
2020-08-17,76295469,US
2020-08-18,77096397,US
2020-08-19,75783258,US
2020-08-20,76300551,US
2020-08-21,81224525,US
2020-08-22,78357628,US
2020-08-23,71429103,US
2020-08-24,72773897,US
2020-08-25,73213891,US
2020-08-26,73260880,US
2020-08-27,73046982,US
2020-08-28,81414809,US
2020-08-29,76373530,US
2020-08-30,71592761,US
2020-08-31,72259200,US
2020-09-01,72863936,US
2020-09-02,72941056,US
2020-09-03,74212620,US
2020-09-04,85458567,US
2020-09-05,78550842,US
2020-09-06,70128251,US
2020-09-07,70300403,US
2020-09-08,69798296,US
2020-09-09,70213192,US
2020-09-10,70508705,US
2020-09-11,76254955,US
2020-09-12,74810941,US
2020-09-13,67074922,US
2020-09-14,68955423,US
2020-09-15,69796457,US
2020-09-16,69624072,US
2020-09-17,70234973,US
2020-09-18,77995305,US
2020-09-19,75103055,US
2020-09-20,66143311,US
2020-09-21,68094988,US
2020-09-22,69397744,US
2020-09-23,69546181,US
2020-09-24,69879901,US
2020-09-25,85177005,US
2020-09-26,78914377,US
2020-09-27,67743762,US
2020-09-28,69532022,US
2020-09-29,69507727,US
2020-09-30,68965260,US
2020-10-01,70426304,US
2020-10-02,96135241,US
2020-10-03,82484693,US
2020-10-04,69985026,US
2020-10-05,71025896,US
2020-10-06,71173135,US
2020-10-07,72347091,US
2020-10-08,70883770,US
2020-10-09,74497209,US
2020-10-10,70712508,US
2020-10-11,63099811,US
2020-10-12,64201431,US
2020-10-13,65491129,US
2020-10-14,66752031,US
2020-10-15,68310658,US
2020-10-16,72517999,US
2020-10-17,69922003,US
2020-10-18,62042406,US
2020-10-19,63857731,US
2020-10-20,63771416,US
2020-10-21,64113978,US
2020-10-22,65276599,US
2020-10-23,77661518,US
2020-10-24,71683391,US
2020-10-25,62394618,US
2020-10-26,64166321,US
2020-10-27,65694335,US
2020-10-28,65593941,US
2020-10-29,66305500,US
2020-10-30,95412757,US
2020-10-31,89080817,US
2020-11-01,67701301,US
2020-11-02,69988111,US
2020-11-03,71489268,US
2020-11-04,64831963,US
2020-11-05,67985129,US
2020-11-06,75488571,US
2020-11-07,74015076,US
2020-11-08,64807107,US
2020-11-09,66535404,US
2020-11-10,67976010,US
2020-11-11,67904365,US
2020-11-12,68427447,US
2020-11-13,79008666,US
2020-11-14,73814276,US
2020-11-15,64614704,US
2020-11-16,66060274,US
2020-11-17,67379700,US
2020-11-18,67725729,US
2020-11-19,67960556,US
2020-11-20,81536044,US
2020-11-21,77422475,US
2020-11-22,68083740,US
2020-11-23,69782739,US
2020-11-24,72368425,US
2020-11-25,77004356,US
2020-11-26,74311395,US
2020-11-27,80075510,US
2020-11-28,81002545,US
2020-11-29,74846796,US
2020-11-30,73984636,US
2020-12-01,76590631,US
2020-12-02,81013516,US
2020-12-03,80927264,US
2020-12-04,85908257,US
2020-12-05,88377347,US
2020-12-06,80785058,US
2020-12-07,77108617,US
2020-12-08,78262559,US
2020-12-09,78487159,US
2020-12-10,79646021,US
2020-12-11,136801575,US
2020-12-12,116521904,US
2020-12-13,96823368,US
2020-12-14,93863679,US
2020-12-15,91347082,US
2020-12-16,89486325,US
2020-12-17,88490862,US
2020-12-18,94507440,US
2020-12-19,94493751,US
2020-12-20,85384801,US
2020-12-21,86763273,US
2020-12-22,89462948,US
2020-12-23,98396918,US
2020-12-24,139002458,US
2020-12-25,176455306,US
2020-12-26,70070563,US
2020-12-27,61456353,US
2020-12-28,64992066,US
2020-12-29,66155941,US
2020-12-30,65982968,US
2020-12-31,69742122,US
2021-01-01,68524172,US
2021-01-02,61121824,US
2021-01-03,59229608,US
2021-01-04,64292349,US
2021-01-05,65137123,US
2021-01-06,63433017,US
2021-01-07,63470419,US
2021-01-08,80724536,US
2021-01-09,78498018,US
2021-01-10,69849695,US
2021-01-11,75369977,US
2021-01-12,76694290,US
2021-01-13,76130253,US
2021-01-14,75843314,US
2021-01-15,81252107,US
2021-01-16,76187771,US
2021-01-17,67766974,US
2021-01-18,71140777,US
2021-01-19,70732736,US
2021-01-20,68972933,US
2021-01-21,69659228,US
2021-01-22,74369717,US
2021-01-23,72166168,US
2021-01-24,62994985,US
2021-01-25,65475042,US
2021-01-26,66449408,US
2021-01-27,67099894,US
2021-01-28,66940414,US
2021-01-29,72175766,US
2021-01-30,70632686,US
2021-01-31,62918370,US
2021-02-01,63285787,US
2021-02-02,64603255,US
2021-02-03,66065769,US
2021-02-04,66546409,US
2021-02-05,71845573,US
2021-02-06,70180593,US
2021-02-07,62933663,US
2021-02-08,64516020,US
2021-02-09,66803289,US
2021-02-10,66691397,US
2021-02-11,65380992,US
2021-02-12,73669469,US
2021-02-13,69013537,US
2021-02-14,62705682,US
2021-02-15,59968456,US
2021-02-16,59452522,US
2021-02-17,61290498,US
2021-02-18,61008136,US
2021-02-19,68198658,US
2021-02-20,68260512,US
2021-02-21,62460216,US
2021-02-22,63611279,US
2021-02-23,66485302,US
2021-02-24,66642915,US
2021-02-25,65673455,US
2021-02-26,69000679,US
2021-02-27,68542758,US
2021-02-28,61792390,US
2021-03-01,62532959,US
2021-03-02,63966312,US
2021-03-03,64951419,US
2021-03-04,65441245,US
2021-03-05,82133967,US
2021-03-06,76831368,US
2021-03-07,67179517,US
2021-03-08,67224033,US
2021-03-09,69031582,US
2021-03-10,68542095,US
2021-03-11,68830177,US
2021-03-12,73784885,US
2021-03-13,71140209,US
2021-03-14,63671180,US
2021-03-15,64663085,US
2021-03-16,65710580,US
2021-03-17,66538146,US
2021-03-18,66077052,US
2021-03-19,84995467,US
2021-03-20,79487533,US
2021-03-21,69986401,US
2021-03-22,71933073,US
2021-03-23,71883209,US
2021-03-24,71128824,US
2021-03-25,71137931,US
2021-03-26,81548594,US
2021-03-27,76263889,US
2021-03-28,65523645,US
2021-03-29,69719079,US
2021-03-30,70971268,US
2021-03-31,70151566,US
2021-04-01,71523116,US
2021-04-02,77081084,US
2021-04-03,73646490,US
2021-04-04,65244817,US
2021-04-05,69735070,US
2021-04-06,70678603,US
2021-04-07,71718501,US
2021-04-08,71293124,US
2021-04-09,101252942,US
2021-04-10,87648994,US
2021-04-11,73145562,US
2021-04-12,74328285,US
2021-04-13,73460504,US
2021-04-14,72304763,US
2021-04-15,71646576,US
2021-04-16,81629097,US
2021-04-17,76319836,US
2021-04-18,68466929,US
2021-04-19,69465286,US
2021-04-20,70087577,US
2021-04-21,68771616,US
2021-04-22,69267749,US
2021-04-23,75353634,US
2021-04-24,72754678,US
2021-04-25,65336363,US
2021-04-26,67825227,US
2021-04-27,68952887,US
2021-04-28,68866501,US
2021-04-29,69047171,US
2021-04-30,79159965,US
2021-05-01,75484345,US
2021-05-02,67509615,US
2021-05-03,67762939,US
2021-05-04,69191123,US
2021-05-05,69849431,US
2021-05-06,70462985,US
2021-05-07,78207958,US
2021-05-08,73677667,US
2021-05-09,63697456,US
2021-05-10,66275230,US
2021-05-11,68558111,US
2021-05-12,68606828,US
2021-05-13,69734265,US
2021-05-14,113733122,US
2021-05-15,93304451,US
2021-05-16,77009020,US
2021-05-17,79546706,US
2021-05-18,79864256,US
2021-05-19,78531919,US
2021-05-20,78146700,US
2021-05-21,107220955,US
2021-05-22,95722469,US
2021-05-23,83372369,US
2021-05-24,89503833,US
2021-05-25,90275125,US
2021-05-26,88913088,US
2021-05-27,88547350,US
2021-05-28,91325961,US
2021-05-29,82949096,US
2021-05-30,74853459,US
2021-05-31,76993971,US
2021-06-01,80660799,US
2021-06-02,80476209,US
2021-06-03,80135613,US
2021-06-04,89478784,US
2021-06-05,83666478,US
2021-06-06,73655725,US
2021-06-07,75822182,US
2021-06-08,76836581,US
2021-06-09,76502037,US
2021-06-10,78041298,US
2021-06-11,97718043,US
2021-06-12,84881058,US
2021-06-13,72951356,US
2021-06-14,75990718,US
2017-01-01,11704840,GB
2017-01-02,13417206,GB
2017-01-03,14510119,GB
2017-01-04,14850756,GB
2017-01-05,14955724,GB
2017-01-06,18429452,GB
2017-01-07,18746775,GB
2017-01-08,17042871,GB
2017-01-09,18336932,GB
2017-01-10,18067979,GB
2017-01-11,18531609,GB
2017-01-12,17876510,GB
2017-01-13,19588561,GB
2017-01-14,19916224,GB
2017-01-15,17023544,GB
2017-01-16,18591844,GB
2017-01-17,18205914,GB
2017-01-18,18418580,GB
2017-01-19,18096693,GB
2017-01-20,18997908,GB
2017-01-21,19212936,GB
2017-01-22,16539087,GB
2017-01-23,17747132,GB
2017-01-24,17672546,GB
2017-01-25,17959734,GB
2017-01-26,17851453,GB
2017-01-27,19318922,GB
2017-01-28,19551841,GB
2017-01-29,16497824,GB
2017-01-30,17924361,GB
2017-01-31,17577101,GB
2017-02-01,18115152,GB
2017-02-02,17996431,GB
2017-02-03,19393886,GB
2017-02-04,19364419,GB
2017-02-05,16488895,GB
2017-02-06,17468302,GB
2017-02-07,17591002,GB
2017-02-08,17737195,GB
2017-02-09,17858188,GB
2017-02-10,18977507,GB
2017-02-11,18311735,GB
2017-02-12,15738463,GB
2017-02-13,17803752,GB
2017-02-14,18427318,GB
2017-02-15,17736567,GB
2017-02-16,17746871,GB
2017-02-17,19514045,GB
2017-02-18,18845484,GB
2017-02-19,16123279,GB
2017-02-20,17792440,GB
2017-02-21,17495272,GB
2017-02-22,17963981,GB
2017-02-23,18282858,GB
2017-02-24,23252446,GB
2017-02-25,20790013,GB
2017-02-26,17580002,GB
2017-02-27,19045502,GB
2017-02-28,19105573,GB
2017-03-01,19212154,GB
2017-03-02,19861168,GB
2017-03-03,29982804,GB
2017-03-04,28160422,GB
2017-03-05,24425490,GB
2017-03-06,26430578,GB
2017-03-07,26329288,GB
2017-03-08,25337797,GB
2017-03-09,25770109,GB
2017-03-10,25904616,GB
2017-03-11,25450901,GB
2017-03-12,22159131,GB
2017-03-13,23577628,GB
2017-03-14,22749967,GB
2017-03-15,22687886,GB
2017-03-16,21944244,GB
2017-03-17,22775428,GB
2017-03-18,21995665,GB
2017-03-19,26386857,GB
2017-03-20,27232648,GB
2017-03-21,26156962,GB
2017-03-22,24278527,GB
2017-03-23,24022310,GB
2017-03-24,25287416,GB
2017-03-25,25533075,GB
2017-03-26,21563140,GB
2017-03-27,22750905,GB
2017-03-28,22100021,GB
2017-03-29,21814185,GB
2017-03-30,22430254,GB
2017-03-31,23435652,GB
2017-04-01,22425432,GB
2017-04-02,20066164,GB
2017-04-03,21328627,GB
2017-04-04,20548048,GB
2017-04-05,20787819,GB
2017-04-06,21073658,GB
2017-04-07,22925255,GB
2017-04-08,22841406,GB
2017-04-09,20253737,GB
2017-04-10,20559550,GB
2017-04-11,20100040,GB
2017-04-12,19912735,GB
2017-04-13,20855026,GB
2017-04-14,22291450,GB
2017-04-15,20609132,GB
2017-04-16,18306806,GB
2017-04-17,18365466,GB
2017-04-18,20108990,GB
2017-04-19,19943818,GB
2017-04-20,19806820,GB
2017-04-21,20950735,GB
2017-04-22,20632063,GB
2017-04-23,17960849,GB
2017-04-24,19288250,GB
2017-04-25,19259042,GB
2017-04-26,19267320,GB
2017-04-27,19188024,GB
2017-04-28,21527196,GB
2017-04-29,20484491,GB
2017-04-30,18406597,GB
2017-05-01,18449604,GB
2017-05-02,19281718,GB
2017-05-03,19683988,GB
2017-05-04,20016791,GB
2017-05-05,21233581,GB
2017-05-06,20688204,GB
2017-05-07,18964708,GB
2017-05-08,19701360,GB
2017-05-09,20132792,GB
2017-05-10,20837581,GB
2017-05-11,20481409,GB
2017-05-12,23592775,GB
2017-05-13,22288403,GB
2017-05-14,19874346,GB
2017-05-15,20025169,GB
2017-05-16,20430342,GB
2017-05-17,20209033,GB
2017-05-18,21019044,GB
2017-05-19,22352263,GB
2017-05-20,22206563,GB
2017-05-21,19767072,GB
2017-05-22,20981094,GB
2017-05-23,19873419,GB
2017-05-24,20992749,GB
2017-05-25,22639579,GB
2017-05-26,24640314,GB
2017-05-27,21328455,GB
2017-05-28,20011256,GB
2017-05-29,18276808,GB
2017-06-01,21039751,GB
2017-06-03,20874249,GB
2017-06-04,16754968,GB
2017-06-05,19216556,GB
2017-06-06,18786289,GB
2017-06-07,19724478,GB
2017-06-08,19328135,GB
2017-06-09,20623201,GB
2017-06-10,20789450,GB
2017-06-11,18027595,GB
2017-06-12,18758716,GB
2017-06-13,19316382,GB
2017-06-14,19724689,GB
2017-06-15,19791356,GB
2017-06-16,21878083,GB
2017-06-17,24335494,GB
2017-06-18,21212286,GB
2017-06-19,20425866,GB
2017-06-20,20238360,GB
2017-06-21,20271085,GB
2017-06-22,19742249,GB
2017-06-23,21724643,GB
2017-06-24,21204948,GB
2017-06-25,18060599,GB
2017-06-26,19666335,GB
2017-06-27,18964870,GB
2017-06-28,19077937,GB
2017-06-29,19427711,GB
2017-06-30,21521716,GB
2017-07-01,21250131,GB
2017-07-02,18883490,GB
2017-07-03,18606508,GB
2017-07-04,18740922,GB
2017-07-05,19491605,GB
2017-07-06,19269272,GB
2017-07-07,20738106,GB
2017-07-08,21038326,GB
2017-07-09,17729182,GB
2017-07-10,17990231,GB
2017-07-11,17798615,GB
2017-07-12,18564260,GB
2017-07-13,18816981,GB
2017-07-14,20258139,GB
2017-07-15,19728952,GB
2017-07-16,17000485,GB
2017-07-17,18805318,GB
2017-07-18,18603502,GB
2017-07-19,18036369,GB
2017-07-20,19089638,GB
2017-07-21,22239961,GB
2017-07-22,20119427,GB
2017-07-23,16812522,GB
2017-07-24,18602213,GB
2017-07-25,19011785,GB
2017-07-26,18629641,GB
2017-07-27,18877813,GB
2017-07-28,19766928,GB
2017-07-29,18895544,GB
2017-07-30,15882882,GB
2017-07-31,17890943,GB
2017-08-01,17716091,GB
2017-08-02,17611427,GB
2017-08-03,17855049,GB
2017-08-04,19280470,GB
2017-08-05,18351115,GB
2017-08-06,15435499,GB
2017-08-07,17061181,GB
2017-08-08,17041280,GB
2017-08-09,17382391,GB
2017-08-10,18093989,GB
2017-08-11,18901351,GB
2017-08-12,17771397,GB
2017-08-13,15619085,GB
2017-08-14,16999504,GB
2017-08-15,17370161,GB
2017-08-16,17333684,GB
2017-08-17,17523805,GB
2017-08-18,18669461,GB
2017-08-19,17684363,GB
2017-08-20,15136858,GB
2017-08-21,16855580,GB
2017-08-22,17166026,GB
2017-08-23,17512346,GB
2017-08-24,18297857,GB
2017-08-25,19892957,GB
2017-08-26,18207445,GB
2017-08-27,16316272,GB
2017-08-28,16605492,GB
2017-08-29,17380004,GB
2017-08-30,17884454,GB
2017-08-31,18040544,GB
2017-09-01,19325044,GB
2017-09-02,18659208,GB
2017-09-03,15439029,GB
2017-09-04,17495049,GB
2017-09-05,17079958,GB
2017-09-06,17031323,GB
2017-09-07,17017505,GB
2017-09-08,18837335,GB
2017-09-09,18327610,GB
2017-09-10,15582040,GB
2017-09-11,16898789,GB
2017-09-12,17024890,GB
2017-09-13,17466793,GB
2017-09-14,17821570,GB
2017-09-15,19545388,GB
2017-09-16,18750996,GB
2017-09-17,16048188,GB
2017-09-18,17582115,GB
2017-09-19,17634469,GB
2017-09-20,17802455,GB
2017-09-21,18086840,GB
2017-09-22,19710777,GB
2017-09-23,18698895,GB
2017-09-24,16361749,GB
2017-09-25,17438219,GB
2017-09-26,17614829,GB
2017-09-27,17853621,GB
2017-09-28,18111081,GB
2017-09-29,19437551,GB
2017-09-30,18617538,GB
2017-10-01,15771071,GB
2017-10-02,17380464,GB
2017-10-03,17837500,GB
2017-10-04,17837663,GB
2017-10-05,17921881,GB
2017-10-06,21193604,GB
2017-10-07,19271739,GB
2017-10-08,16574194,GB
2017-10-09,17998844,GB
2017-10-10,17935420,GB
2017-10-11,17942839,GB
2017-10-12,18197551,GB
2017-10-13,19648351,GB
2017-10-14,18600968,GB
2017-10-15,16226381,GB
2017-10-16,17415438,GB
2017-10-17,17483916,GB
2017-10-18,17626011,GB
2017-10-19,17768971,GB
2017-10-20,19998457,GB
2017-10-21,18295319,GB
2017-10-22,15555686,GB
2017-10-23,17854903,GB
2017-10-24,17675236,GB
2017-10-25,18097327,GB
2017-10-26,18151208,GB
2017-10-27,19824615,GB
2017-10-28,18375783,GB
2017-10-29,15416828,GB
2017-10-30,17299298,GB
2017-10-31,17660436,GB
2017-11-01,16895544,GB
2017-11-02,17980544,GB
2017-11-03,20487480,GB
2017-11-04,19155752,GB
2017-11-05,16546576,GB
2017-11-06,18017828,GB
2017-11-07,18075967,GB
2017-11-08,18217216,GB
2017-11-09,18626357,GB
2017-11-10,19510896,GB
2017-11-11,18894454,GB
2017-11-12,16274296,GB
2017-11-13,17588046,GB
2017-11-14,17665214,GB
2017-11-15,17991657,GB
2017-11-16,18049952,GB
2017-11-17,19075081,GB
2017-11-18,18073838,GB
2017-11-19,15797931,GB
2017-11-20,17056942,GB
2017-11-21,17367176,GB
2017-11-22,17592691,GB
2017-11-23,17942527,GB
2017-11-24,19096201,GB
2017-11-25,18302393,GB
2017-11-26,16259530,GB
2017-11-27,17191401,GB
2017-11-28,17383974,GB
2017-11-29,17622816,GB
